preset,seed,dest,budget,M,L_s,rel_out_err_median,rel_out_err_mean,signed_mass_median,abs_signed_mass_median,js_median,mixture_rel_err_median,abs_mass_common_median,beta_mean,beta_min,beta_max,clamp_hits,mass_target_mean,mass_target_std,needed_compensation_median,needed_compensation_spread,solver_residual,rank_upper_bound,beta_ideal_mass_preserving
am_nobeta,46,1,32,16,256,0.39946016669273376,0.42897024750709534,-0.4333295524120331,0.4178219735622406,0.17271506786346436,0.4157083034515381,0.4178219437599182,0.0,0.0,0.0,0,3.286344528198242,1.277708888053894,1.6878658533096313,1.5257375029510305,0.03783458471298218,16,2.0794415416798357
legacy,46,2,8,16,256,0.5597968101501465,0.5930574536323547,-0.7376466989517212,0.7323697209358215,0.3545178174972534,0.6888665556907654,2.474802255630493,2.3361289501190186,1.8522093296051025,2.9934580326080322,0,1.0,6.529361940010858e-08,0.0016644546994939446,4.112128125047769,1237284352.0,8,3.4657359027997265
legacy_fixed_solver,46,2,8,16,256,0.9331398010253906,0.9160051941871643,-0.8053380250930786,0.8038195371627808,0.4802784323692322,1.3420741558074951,0.9995144009590149,-8.790149688720703,-13.815510749816895,-5.367559909820557,3,1.0,6.529361940010858e-08,0.0016644546994939446,4.112128125047769,1.8049503564834595,8,3.4657359027997265
shift,46,2,8,16,256,0.5190695524215698,0.5549303293228149,-0.6936209201812744,0.6936177015304565,0.3504030406475067,0.8398560881614685,0.8372365832328796,-8.789957046508789,-13.815510749816895,-5.367208480834961,3,1.0,6.529361940010858e-08,0.0016644546994939446,4.112128125047769,1.804951548576355,8,3.4657359027997265
am,46,2,8,16,256,0.45455801486968994,0.5035763382911682,-0.7508611083030701,0.7468996644020081,0.38833776116371155,0.43676602840423584,0.2502887547016144,-0.795091986656189,-13.815510749816895,2.193770170211792,1,2.0207982063293457,0.8349100351333618,3.0983691215515137,2.1749108410002305,1.4492180347442627,8,3.4657359027997265
am_over_m,46,2,8,16,256,0.5109640955924988,0.5597959160804749,-0.7095687985420227,0.7089805006980896,0.3512277901172638,0.6563324928283691,0.702075719833374,-0.795091986656189,-13.815510749816895,2.193770170211792,1,2.0207982063293457,0.8349100351333618,3.0983691215515137,2.1749108410002305,1.4492180347442627,8,3.4657359027997265
am_logfit,46,2,8,16,256,0.4696328938007355,0.5063788294792175,-0.7571677565574646,0.751276433467865,0.3874048888683319,0.44402486085891724,0.24101883172988892,-0.4788493812084198,-12.034710884094238,2.1131131649017334,0,2.0207982063293457,0.8349100351333618,3.0983691215515137,2.1749108410002305,0.021503811702132225,8,3.4657359027997265
am_scalar,46,2,8,16,256,0.5226019620895386,0.5678481459617615,-0.6914753317832947,0.688966691493988,0.3475828170776367,0.5137091875076294,0.19251753389835358,1.2146854400634766,1.2146854400634766,1.2146854400634766,0,2.0207982063293457,0.8349100351333618,3.0983691215515137,2.1749108410002305,0.07047553360462189,8,3.4657359027997265
am_nobeta,46,2,8,16,256,0.5226015448570251,0.5678479671478271,-0.6914753317832947,0.688966691493988,0.3475828170776367,0.6633083820343018,0.7075533866882324,0.0,0.0,0.0,0,2.0207982063293457,0.8349100351333618,3.0983691215515137,2.1749108410002305,1.4492180347442627,8,3.4657359027997265
legacy,46,2,16,16,256,0.721757173538208,0.7567489743232727,-0.6870518922805786,0.6826022863388062,0.28896164894104004,0.9381110072135925,2.947213888168335,1.9435449838638306,1.2515814304351807,2.993457555770874,0,1.0,6.529361940010858e-08,0.0013613140909001231,4.2817526557270496,1643567104.0,16,2.772588722239781
legacy_fixed_solver,46,2,16,16,256,1.214937448501587,1.2708820104599,-0.7953320741653442,0.7925068736076355,0.48211854696273804,1.343139410018921,0.9995957612991333,-10.537187576293945,-13.815510749816895,-4.748549461364746,9,1.0,6.529361940010858e-08,0.0013613140909001231,4.2817526557270496,1.1955604553222656,16,2.772588722239781
shift,46,2,16,16,256,0.5219882130622864,0.6140851378440857,-0.582286536693573,0.5726425647735596,0.27263695001602173,0.7180352807044983,0.7884769439697266,-10.535719871520996,-13.815510749816895,-4.748048782348633,9,1.0,6.529361940010858e-08,0.0013613140909001231,4.2817526557270496,1.1955616474151611,16,2.772588722239781
am,46,2,16,16,256,0.560371458530426,0.5863218903541565,-0.7828143835067749,0.7828143835067749,0.4504287838935852,0.5339328050613403,0.32052454352378845,-5.404120445251465,-13.815510749816895,2.1452417373657227,7,2.0207982063293457,0.8349100351333618,2.151535749435425,1.7717953872246825,0.25899264216423035,16,2.772588722239781
am_over_m,46,2,16,16,256,0.5219654440879822,0.5936957597732544,-0.6140716075897217,0.6024224162101746,0.28349819779396057,0.6157222986221313,0.6886652112007141,-5.404120445251465,-13.815510749816895,2.1452417373657227,7,2.0207982063293457,0.8349100351333618,2.151535749435425,1.7717953872246825,0.25899264216423035,16,2.772588722239781
am_logfit,46,2,16,16,256,0.6084662675857544,0.6789748668670654,-0.7554509043693542,0.7485820055007935,0.4244540333747864,0.5477859973907471,0.2958759665489197,-2.2602124214172363,-13.557669639587402,2.1689579486846924,0,2.0207982063293457,0.8349100351333618,2.151535749435425,1.7717953872246825,0.008197746239602566,16,2.772588722239781
am_scalar,46,2,16,16,256,0.5251626372337341,0.6271665692329407,-0.5887294411659241,0.5870806574821472,0.2689254581928253,0.4978353679180145,0.14176173508167267,0.846558690071106,0.8465588092803955,0.8465588092803955,0,2.0207982063293457,0.8349100351333618,2.151535749435425,1.7717953872246825,0.03727292641997337,16,2.772588722239781
am_nobeta,46,2,16,16,256,0.5251622200012207,0.6271673440933228,-0.5887293815612793,0.5870806574821472,0.26892542839050293,0.5605590343475342,0.5912824869155884,0.0,0.0,0.0,0,2.0207982063293457,0.8349100351333618,2.151535749435425,1.7717953872246825,0.25899264216423035,16,2.772588722239781
legacy,46,2,32,16,256,0.8257163763046265,0.8306789398193359,-0.6396223306655884,0.6059748530387878,0.4143315851688385,1.3374830484390259,0.9980858564376831,-8.91649055480957,-13.815510749816895,-3.05890154838562,14,1.0,6.529361940010858e-08,0.0010364842601120472,3.5947946629175886,199.1883544921875,16,2.0794415416798357
legacy_fixed_solver,46,2,32,16,256,1.2184960842132568,1.2170230150222778,-0.6892028450965881,0.6690264940261841,0.4207650423049927,1.3427939414978027,0.9994893670082092,-10.240836143493652,-13.815510749816895,-4.698470592498779,17,1.0,6.529361940010858e-08,0.0010364842601120472,3.5947946629175886,0.24716226756572723,16,2.0794415416798357
shift,46,2,32,16,256,0.41736775636672974,0.43058356642723083,-0.4692639112472534,0.4658246636390686,0.18896791338920593,0.5773367881774902,0.7017308473587036,-10.23839282989502,-13.815510749816895,-4.691709995269775,17,1.0,6.529361940010858e-08,0.0010364842601120472,3.5947946629175886,0.24650709331035614,16,2.0794415416798357
am,46,2,32,16,256,0.5219926834106445,0.5306844115257263,-0.5308879613876343,0.5189287662506104,0.24741965532302856,0.4615016579627991,0.09795056283473969,-1.3043241500854492,-13.815510749816895,1.6992162466049194,4,2.0207982063293457,0.8349100351333618,1.69646418094635,1.4019219485402805,0.008830479346215725,16,2.0794415416798357
am_over_m,46,2,32,16,256,0.40655621886253357,0.42018917202949524,-0.45315536856651306,0.4487006664276123,0.18823474645614624,0.4022306799888611,0.45057183504104614,-1.3043241500854492,-13.815510749816895,1.6992162466049194,4,2.0207982063293457,0.8349100351333618,1.69646418094635,1.4019219485402805,0.008830479346215725,16,2.0794415416798357
am_logfit,46,2,32,16,256,0.5122254490852356,0.5480710864067078,-0.522765576839447,0.513687252998352,0.24028140306472778,0.45702892541885376,0.12203793227672577,0.3433251976966858,-1.329636573791504,2.1967318058013916,0,2.0207982063293457,0.8349100351333618,1.69646418094635,1.4019219485402805,6.497744009514861e-11,16,2.0794415416798357
am_scalar,46,2,32,16,256,0.3790033757686615,0.41539040207862854,-0.43674391508102417,0.43580162525177,0.18507321178913116,0.3471704423427582,0.10934095829725266,0.5366010665893555,0.5366010665893555,0.5366010665893555,0,2.0207982063293457,0.8349100351333618,1.69646418094635,1.4019219485402805,0.014128387905657291,16,2.0794415416798357
am_nobeta,46,2,32,16,256,0.3790031969547272,0.41539034247398376,-0.43674391508102417,0.43580162525177,0.18507322669029236,0.3961033523082733,0.4422144591808319,0.0,0.0,0.0,0,2.0207982063293457,0.8349100351333618,1.69646418094635,1.4019219485402805,0.008830479346215725,16,2.0794415416798357
