preset,seed,dest,budget,M,L_s,rel_out_err_median,rel_out_err_mean,signed_mass_median,abs_signed_mass_median,js_median,mixture_rel_err_median,abs_mass_common_median,beta_mean,beta_min,beta_max,clamp_hits,mass_target_mean,mass_target_std,needed_compensation_median,needed_compensation_spread,solver_residual,rank_upper_bound,beta_ideal_mass_preserving
legacy_fixed_solver,46,2,8,16,256,0.7256162166595459,0.7571609616279602,-0.7317022085189819,0.7256497740745544,0.40130141377449036,1.3427088260650635,0.9995327591896057,-7.343379020690918,-13.815510749816895,-5.340699672698975,1,1.0,6.882551417675131e-08,0.0016599056543782353,4.112128125047769,1.9129176139831543,8,3.4657359027997265
shift,46,2,8,16,256,0.4590635895729065,0.5176134705543518,-0.6902823448181152,0.6763617992401123,0.35303014516830444,0.8440859317779541,0.8310515880584717,-8.595207214355469,-13.815510749816895,-2.1872146129608154,4,1.0,6.882551417675131e-08,0.0016599056543782353,4.112128125047769,1302.3818359375,8,3.4657359027997265
am,46,2,8,16,256,0.45374780893325806,0.510462760925293,-0.7020689249038696,0.6861759424209595,0.34990406036376953,0.4211425483226776,0.20012325048446655,1.0735633373260498,0.5079478621482849,1.4569305181503296,0,1.9786161184310913,0.7679141163825989,2.905252456665039,2.121029398239133,1.4978630542755127,8,3.4657359027997265
am_over_m,46,2,8,16,256,0.45506125688552856,0.5262385010719299,-0.6954719424247742,0.692823588848114,0.3475928008556366,0.6297091841697693,0.6874036192893982,1.0735633373260498,0.5079478621482849,1.4569305181503296,0,1.9786161184310913,0.7679141163825989,2.905252456665039,2.121029398239133,1.4978630542755127,8,3.4657359027997265
am_logfit,46,2,8,16,256,0.4625083804130554,0.5110413432121277,-0.6978117823600769,0.6877910494804382,0.3519582152366638,0.42977142333984375,0.194010928273201,1.135817289352417,0.4093245565891266,1.5658501386642456,0,1.9786161184310913,0.7679141163825989,2.905252456665039,2.121029398239133,0.04038742557168007,8,3.4657359027997265
am_scalar,46,2,8,16,256,0.4574381709098816,0.5277823805809021,-0.6914753317832947,0.688966691493988,0.3475828170776367,0.4483678340911865,0.23168089985847473,1.150558590888977,1.150558590888977,1.150558590888977,0,1.9786161184310913,0.7679141163825989,2.905252456665039,2.121029398239133,0.05788911506533623,8,3.4657359027997265
am_nobeta,46,2,8,16,256,0.4574381709098816,0.5277823209762573,-0.6914753317832947,0.688966691493988,0.3475828170776367,0.661270022392273,0.7075533866882324,0.0,0.0,0.0,0,1.9786161184310913,0.7679141163825989,2.905252456665039,2.121029398239133,1.4978630542755127,8,3.4657359027997265
legacy,46,2,16,16,256,0.8395010232925415,0.8270609974861145,-0.715604305267334,0.713589072227478,0.29850444197654724,1.1048691272735596,3.2167179584503174,1.892932653427124,1.2094788551330566,3.060906171798706,0,1.0,6.882551417675131e-08,0.0012798450188711286,3.908507429768315,1926464384.0,16,2.772588722239781
legacy_fixed_solver,46,2,16,16,256,1.3137061595916748,1.4257723093032837,-0.6737939119338989,0.6508527994155884,0.41949158906936646,1.342747449874878,0.9994699358940125,-9.938575744628906,-13.815510749816895,-4.762370586395264,8,1.0,6.882551417675131e-08,0.0012798450188711286,3.908507429768315,1.5716575384140015,16,2.772588722239781
shift,46,2,16,16,256,0.5377092361450195,0.6206825375556946,-0.5226144194602966,0.5146956443786621,0.2838790714740753,0.7538408637046814,0.7922477126121521,-9.265356063842773,-13.815510749816895,-1.8756458759307861,9,1.0,6.882551417675131e-08,0.0012798450188711286,3.908507429768315,1517.856201171875,16,2.772588722239781
am,46,2,16,16,256,0.5659477114677429,0.6236345767974854,-0.6623168587684631,0.6555760502815247,0.32422593235969543,0.5171517133712769,0.22565166652202606,-0.43822652101516724,-13.815510749816895,1.6249990463256836,1,1.9786161184310913,0.7679141163825989,2.1845080852508545,1.9011636944911956,0.7750487327575684,16,2.772588722239781
am_over_m,46,2,16,16,256,0.5315255522727966,0.6062135696411133,-0.5956332683563232,0.5888450741767883,0.2801688313484192,0.5449419021606445,0.5965507626533508,-0.43822652101516724,-13.815510749816895,1.6249990463256836,1,1.9786161184310913,0.7679141163825989,2.1845080852508545,1.9011636944911956,0.7750487327575684,16,2.772588722239781
am_logfit,46,2,16,16,256,0.5541179180145264,0.6206110119819641,-0.6458821892738342,0.6430667042732239,0.30673646926879883,0.5020461082458496,0.1868577003479004,-0.049686118960380554,-11.193952560424805,1.546696424484253,0,1.9786161184310913,0.7679141163825989,2.1845080852508545,1.9011636944911956,0.020246390253305435,16,2.772588722239781
am_scalar,46,2,16,16,256,0.5190697908401489,0.5890950560569763,-0.5819095373153687,0.5812903046607971,0.2789246737957001,0.4554399251937866,0.1628142148256302,0.8409053087234497,0.8409054279327393,0.8409054279327393,0,1.9786161184310913,0.7679141163825989,2.1845080852508545,1.9011636944911956,0.04951813444495201,16,2.772588722239781
am_nobeta,46,2,16,16,256,0.5190710425376892,0.5890953540802002,-0.5819094777107239,0.5812903642654419,0.2789246737957001,0.552163302898407,0.607261598110199,0.0,0.0,0.0,0,1.9786161184310913,0.7679141163825989,2.1845080852508545,1.9011636944911956,0.7750487327575684,16,2.772588722239781
legacy,46,2,32,16,256,0.9053746461868286,0.9227674603462219,-0.5773018002510071,0.5580030083656311,0.3262653350830078,1.3404070138931274,0.998901903629303,-8.344185829162598,-13.815510749816895,-4.362926006317139,10,1.0,6.882551417675131e-08,0.0009624108206480742,3.2113994242040578,20.375192642211914,16,2.0794415416798357
legacy_fixed_solver,46,2,32,16,256,1.3927780389785767,1.4270095825195312,-0.6942760348320007,0.6934147477149963,0.5033373236656189,1.3427687883377075,0.9994675517082214,-10.17938232421875,-13.815510749816895,-4.585283279418945,17,1.0,6.882551417675131e-08,0.0009624108206480742,3.2113994242040578,0.25205525755882263,16,2.0794415416798357
shift,46,2,32,16,256,0.37737053632736206,0.4105587899684906,-0.3933422565460205,0.3801404535770416,0.19404345750808716,0.631562352180481,0.7382342219352722,-10.64340877532959,-13.815510749816895,-1.3435243368148804,23,1.0,6.882551417675131e-08,0.0009624108206480742,3.2113994242040578,1833.8487548828125,16,2.0794415416798357
am,46,2,32,16,256,0.43138280510902405,0.46431148052215576,-0.45335260033607483,0.42659860849380493,0.21136412024497986,0.382811576128006,0.10370747745037079,0.45876970887184143,-1.1219496726989746,1.4930278062820435,0,1.9786161184310913,0.7679141163825989,1.6486319303512573,1.4322225947164888,0.10497696697711945,16,2.0794415416798357
am_over_m,46,2,32,16,256,0.3521515429019928,0.3960970938205719,-0.4458557963371277,0.44410422444343567,0.18981604278087616,0.3769325315952301,0.43806713819503784,0.45876970887184143,-1.1219496726989746,1.4930278062820435,0,1.9786161184310913,0.7679141163825989,1.6486319303512573,1.4322225947164888,0.10497696697711945,16,2.0794415416798357
am_logfit,46,2,32,16,256,0.4175037741661072,0.45453155040740967,-0.4398202896118164,0.42324647307395935,0.20789454877376556,0.37483957409858704,0.09424852579832077,0.4644359052181244,-1.9581708908081055,1.4500679969787598,0,1.9786161184310913,0.7679141163825989,1.6486319303512573,1.4322225947164888,0.0032709124498069286,16,2.0794415416798357
am_scalar,46,2,32,16,256,0.35250693559646606,0.3961609899997711,-0.44688889384269714,0.4456184506416321,0.1897057294845581,0.33344846963882446,0.119514100253582,0.5332446694374084,0.5332446694374084,0.5332446694374084,0,1.9786161184310913,0.7679141163825989,1.6486319303512573,1.4322225947164888,0.016726674512028694,16,2.0794415416798357
am_nobeta,46,2,32,16,256,0.3525066673755646,0.39616093039512634,-0.44688889384269714,0.44561848044395447,0.18970568478107452,0.3831685781478882,0.4511899948120117,0.0,0.0,0.0,0,1.9786161184310913,0.7679141163825989,1.6486319303512573,1.4322225947164888,0.10497696697711945,16,2.0794415416798357
