spec,family,seed,dest,M,budget,L_s,eval_out_err_median,eval_abs_mass_median,eval_mixture_median,fit_abs_mass_median,beta_mean,beta_std,beta_min,beta_max,n_beta_le_m3,n_beta_le_m7,n_beta_at_clamp,frac_beta_le_m3,clamp_rate,support_size,rank_G_numeric,rank_upper_bound,cond_G,solver_residual,x_eff_budget,x_eff_budget_frac,x_eff_loss,x_col_mean_ratio,v_fit_resid_rel,beta_ideal_mass_preserving
scalar,对照,44,0,32,16,256,0.4199947416782379,0.16423572599887848,0.35497936606407166,0.15373246371746063,0.8284176588058472,6.155941179031288e-08,0.8284175992012024,0.8284175992012024,0,0,0,0.0,0.0,16,16,16,20.807175396538977,0.0736871212720871,14.097016334533691,0.8810635209083557,0.11893647909164429,0.14028386669906778,0.25276779569566915,2.772588722239781
nobeta,对照,44,0,32,16,256,0.41999462246894836,0.5490916967391968,0.4839012026786804,0.5373724699020386,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,15,16,16,20.807175396538977,0.858325719833374,14.097016334533691,0.8810635209083557,0.11893647909164429,0.14028390377820377,0.25276779569566915,2.772588722239781
unbound,基准,44,0,32,32,256,0.47501614689826965,0.11455123126506805,0.3920913338661194,0.027935931459069252,-1.3072831630706787,4.3167195320129395,-13.815510749816895,1.5897467136383057,5,3,3,0.15625,0.09375,29,32,32,724.431218740644,0.21345074474811554,20.588199615478516,0.6433812379837036,0.3566187620162964,1.0661619815023304e-07,0.1413698897993549,2.0794415416798357
box33,约束族,44,0,32,32,256,0.4720228910446167,0.11440303921699524,0.390742689371109,0.02806673012673855,-0.24891817569732666,1.55837082862854,-3.0,1.5930461883544922,3,0,0,0.09375,0.0,29,32,32,724.431218740644,0.2148589938879013,20.91278076171875,0.6535243988037109,0.34647560119628906,0.005234402308094719,0.14025620219754475,2.0794415416798357
box77,约束族,44,0,32,32,256,0.475008487701416,0.11455096304416656,0.39210832118988037,0.02793877385556698,-0.667034924030304,2.489954948425293,-7.0,1.5898034572601318,5,3,0,0.15625,0.0,29,32,32,724.431218740644,0.21347622573375702,20.59747314453125,0.6436710357666016,0.35632896423339844,9.722796382632134e-05,0.14135848534011017,2.0794415416798357
box33_lam1em2,约束族,44,0,32,32,256,0.424078106880188,0.10195156186819077,0.34582623839378357,0.03488071635365486,0.025906331837177277,1.2192635536193848,-3.0,1.3824965953826904,3,0,0,0.09375,0.0,29,32,32,724.431218740644,0.23631098866462708,22.81120491027832,0.7128501534461975,0.2871498465538025,0.005479649684454495,0.11462979652028983,2.0794415416798357
noridge,正则族,44,0,32,32,256,0.47701483964920044,0.11238230764865875,0.39240410923957825,0.03192998096346855,-2.0116004943847656,5.297285556793213,-13.815510749816895,1.6189974546432495,7,5,5,0.21875,0.15625,27,32,32,724.431218740644,0.21209129691123962,20.281064987182617,0.6337832808494568,0.3662167191505432,8.845998420163337e-08,0.1440596825438535,2.0794415416798357
lam1em4,正则族,44,0,32,32,256,0.4770177900791168,0.11256342381238937,0.39233607053756714,0.03147117421030998,-2.0096662044525146,5.297216892242432,-13.815510749816895,1.6164538860321045,7,5,5,0.21875,0.15625,27,32,32,724.431218740644,0.2121753841638565,20.292116165161133,0.6341286301612854,0.3658713698387146,8.846779959856534e-08,0.14388573125887538,2.0794415416798357
lam1em2,正则族,44,0,32,32,256,0.42632338404655457,0.1051543727517128,0.3481399118900299,0.03423548489809036,-0.6738228797912598,3.594231367111206,-13.815510749816895,1.379558801651001,3,2,2,0.09375,0.0625,30,32,32,724.431218740644,0.23483043909072876,22.57277488708496,0.705399215221405,0.29460078477859497,1.2008182647331773e-07,0.11517373153833772,2.0794415416798357
lam1em1,正则族,44,0,32,32,256,0.33573395013809204,0.10407491773366928,0.29207172989845276,0.06971853226423264,0.3041988015174866,0.4289957880973816,-0.7509455680847168,0.9479756355285645,0,0,0,0.0,0.0,32,32,32,724.431218740644,0.42951327562332153,24.565454483032227,0.7676704525947571,0.23232954740524292,0.047098401497559415,0.07594540038366132,2.0794415416798357
scalar,对照,44,0,32,32,256,0.33924970030784607,0.10639064759016037,0.2927416265010834,0.0988713875412941,0.47084829211235046,3.027918893394599e-08,0.4708482623100281,0.4708482623100281,0,0,0,0.0,0.0,32,32,32,724.431218740644,0.03468228504061699,26.793380737304688,0.8372931480407715,0.16270685195922852,0.09555333012417287,0.066335971961315,2.0794415416798357
nobeta,对照,44,0,32,32,256,0.33924880623817444,0.38676512241363525,0.35409706830978394,0.35774996876716614,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,29,32,32,724.431218740644,0.21345074474811554,26.793386459350586,0.8372933268547058,0.1627066731452942,0.09555331362972147,0.06633599858651168,2.0794415416798357
unbound,基准,44,0,32,64,256,0.31706875562667847,0.061526473611593246,0.2868792712688446,0.009373159147799015,-0.29551708698272705,1.912647008895874,-13.815510749816895,1.2614682912826538,2,1,1,0.03125,0.015625,63,32,32,83.15043704184257,0.0041979216039180756,38.213314056396484,0.5970830321311951,0.40291696786880493,7.7840255394582e-08,0.0731021932558907,1.3862943611198906
box33,约束族,44,0,32,64,256,0.31499385833740234,0.06003778055310249,0.2853237986564636,0.009515445679426193,-0.08481331914663315,0.8035510778427124,-3.0,1.2565102577209473,2,0,0,0.03125,0.0,62,32,32,83.15043704184257,0.004216335713863373,38.89756393432617,0.6077744364738464,0.39222556352615356,0.003935902433944563,0.07153526936852417,1.3862943611198906
box77,约束族,44,0,32,64,256,0.31703680753707886,0.06148805469274521,0.28685545921325684,0.009373039938509464,-0.18849293887615204,1.2069453001022339,-7.0,1.261368751525879,2,1,0,0.03125,0.0,63,32,32,83.15043704184257,0.004197586793452501,38.2247314453125,0.5972614288330078,0.4027385711669922,7.099505017636012e-05,0.07307920683609001,1.3862943611198906
box33_lam1em2,约束族,44,0,32,64,256,0.3066331148147583,0.054032012820243835,0.27206626534461975,0.011976903304457664,0.08106430619955063,0.5442706942558289,-2.1998322010040283,1.1096501350402832,0,0,0,0.0,0.0,64,32,32,83.15043704184257,0.00845370814204216,43.25278854370117,0.6758248209953308,0.3241751790046692,0.009334055844831797,0.05931927856650194,1.3862943611198906
noridge,正则族,44,0,32,64,256,0.3187641203403473,0.06399475783109665,0.2905437648296356,0.008839796297252178,-0.47465449571609497,2.510157585144043,-13.815510749816895,1.28151535987854,2,2,2,0.03125,0.03125,62,32,32,83.15043704184257,0.0038308098446577787,37.44935989379883,0.5851462483406067,0.4148537516593933,7.70665394587627e-08,0.07512420831751565,1.3862943611198906
lam1em4,正则族,44,0,32,64,256,0.31859633326530457,0.0637182667851448,0.2900000214576721,0.008878928609192371,-0.47106799483299255,2.5092978477478027,-13.815510749816895,1.2794557809829712,2,2,2,0.03125,0.03125,62,32,32,83.15043704184257,0.003865128383040428,37.52288818359375,0.5862951278686523,0.41370487213134766,7.713323676869122e-08,0.074922123074712,1.3862943611198906
lam1em2,正则族,44,0,32,64,256,0.30685925483703613,0.05510535463690758,0.27196764945983887,0.011927811428904533,0.07003153860569,0.5715153813362122,-2.516965389251709,1.1126288175582886,0,0,0,0.0,0.0,64,32,32,83.15043704184257,0.008465283550322056,42.990440368652344,0.6717256307601929,0.32827436923980713,0.006757255132265342,0.05987424529104105,1.3862943611198906
lam1em1,正则族,44,0,32,64,256,0.2864215075969696,0.059601303189992905,0.25489363074302673,0.017354842275381088,0.18504971265792847,0.1896742582321167,-0.40272679924964905,0.6471924185752869,0,0,0,0.0,0.0,64,32,32,83.15043704184257,0.05113605409860611,46.8823356628418,0.7325364947319031,0.2674635052680969,0.033236659515900935,0.04570952971878923,1.3862943611198906
scalar,对照,44,0,32,64,256,0.2751709222793579,0.05485913157463074,0.24321283400058746,0.03370141610503197,0.20505821704864502,0.0,0.20505821704864502,0.20505821704864502,0,0,0,0.0,0.0,64,32,32,83.15043704184257,0.005435694474726915,47.210693359375,0.7376670837402344,0.2623329162597656,0.03530593055664404,0.04432047545784561,1.3862943611198906
nobeta,对照,44,0,32,64,256,0.27517035603523254,0.1922530084848404,0.2683677673339844,0.176574245095253,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,63,32,32,83.15043704184257,0.0041979216039180756,47.210693359375,0.7376670837402344,0.2623329162597656,0.035305927512670886,0.04432046214524727,1.3862943611198906
unbound,基准,44,1,8,8,256,0.7079119086265564,0.3516393303871155,0.6692724823951721,0.26890090107917786,-2.655515670776367,6.970739841461182,-13.815510749816895,2.3145804405212402,2,2,2,0.25,0.25,6,8,8,41.60149940837609,4.59559440612793,4.128879547119141,0.5161099433898926,0.4838900566101074,1.368620234988036e-07,0.24986689958321925,3.4657359027997265
box33,约束族,44,1,8,8,256,0.7081477642059326,0.3524128794670105,0.6690924167633057,0.2669491171836853,0.04515647888183594,2.162003993988037,-3.0,2.3102855682373047,2,0,0,0.25,0.0,6,8,8,41.60149940837609,4.616846561431885,4.255220413208008,0.531902551651001,0.468097448348999,0.006841158172234931,0.2495307717423875,3.4657359027997265
box77,约束族,44,1,8,8,256,0.707916796207428,0.351653516292572,0.6692696213722229,0.2688649594783783,-0.9516960382461548,3.8834571838378906,-7.0,2.3145015239715576,2,2,0,0.25,0.0,6,8,8,41.60149940837609,4.595982551574707,4.132763385772705,0.5165954232215881,0.48340457677841187,0.00012481116463034604,0.24987025540841162,3.4657359027997265
box33_lam1em2,约束族,44,1,8,8,256,0.7618570923805237,0.283295601606369,0.7362638711929321,0.21731099486351013,0.5111054182052612,1.686191201210022,-3.0,2.130967855453491,1,0,0,0.125,0.0,7,8,8,41.60149940837609,4.814461708068848,5.427363395690918,0.6784204244613647,0.32157957553863525,0.008752816337195735,0.20625960814693134,3.4657359027997265
noridge,正则族,44,1,8,8,256,0.702649712562561,0.3690347373485565,0.680696427822113,0.2726718485355377,-2.7340588569641113,6.949435710906982,-13.815510749816895,2.337455987930298,2,2,2,0.25,0.25,6,8,8,41.60149940837609,4.59283971786499,3.9474940299987793,0.4934367537498474,0.5065632462501526,1.3378564756086434e-07,0.271434704199015,3.4657359027997265
lam1em4,正则族,44,1,8,8,256,0.7030158042907715,0.3666558861732483,0.6777580380439758,0.2722805142402649,-2.723942518234253,6.951958179473877,-13.815510749816895,2.3351128101348877,2,2,2,0.25,0.25,6,8,8,41.60149940837609,4.592869758605957,3.967484712600708,0.4959355890750885,0.5040644109249115,1.340976972379382e-07,0.26845454266301455,3.4657359027997265
lam1em2,正则族,44,1,8,8,256,0.7613786458969116,0.2819691598415375,0.7359989881515503,0.22056540846824646,-0.8361790180206299,5.321614742279053,-13.815510749816895,2.1326797008514404,1,1,1,0.125,0.125,7,8,8,41.60149940837609,4.800990104675293,5.3538818359375,0.6692352294921875,0.3307647705078125,1.7551858248285488e-07,0.2051624420741902,3.4657359027997265
lam1em1,正则族,44,1,8,8,256,0.8040545582771301,0.22669392824172974,0.773352324962616,0.17756542563438416,1.0117628574371338,0.39633360505104065,0.43415161967277527,1.5006911754608154,0,0,0,0.0,0.0,8,8,8,41.60149940837609,6.386247158050537,7.228934288024902,0.9036167860031128,0.09638321399688721,0.21237934910699993,0.11603299388598125,3.4657359027997265
scalar,对照,44,1,8,8,256,0.8913089036941528,0.2005348950624466,0.8500162959098816,0.17108915746212006,1.1565794944763184,0.0,1.1565794944763184,1.1565794944763184,0,0,0,0.0,0.0,8,8,8,41.60149940837609,0.06543397903442383,7.6446123123168945,0.9555765390396118,0.044423460960388184,0.34586018774251875,0.08642413922241818,3.4657359027997265
nobeta,对照,44,1,8,8,256,0.8913072943687439,0.6849533319473267,0.8692717552185059,0.7031838297843933,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,6,8,8,41.60149940837609,4.59559440612793,7.6446123123168945,0.9555765390396118,0.044423460960388184,0.34586018774251875,0.08642422836152484,3.4657359027997265
unbound,基准,44,1,8,16,256,0.6829975247383118,0.1934562772512436,0.6452317833900452,0.12278399616479874,0.42392799258232117,0.8347277045249939,-1.6005454063415527,1.7530394792556763,0,0,0,0.0,0.0,16,8,8,18.454358243140906,0.0003775042132474482,9.588582992553711,0.5992864370346069,0.40071356296539307,0.0052508392202574045,0.05371489009838396,2.772588722239781
box33,约束族,44,1,8,16,256,0.6834285259246826,0.1923716962337494,0.645537257194519,0.12217088043689728,0.43136775493621826,0.8189481496810913,-1.5079231262207031,1.75199294090271,0,0,0,0.0,0.0,16,8,8,18.454358243140906,0.00037763669388368726,9.610859870910645,0.6006787419319153,0.3993212580680847,0.005766450778352766,0.05356061652211802,2.772588722239781
box77,约束族,44,1,8,16,256,0.6830046772956848,0.1934363692998886,0.6452369093894958,0.12277282029390335,0.4240683913230896,0.8344253301620483,-1.5987846851348877,1.7530202865600586,0,0,0,0.0,0.0,16,8,8,18.454358243140906,0.0003775127697736025,9.58899211883545,0.5993120074272156,0.4006879925727844,0.0052601929131437805,0.05371223165561437,2.772588722239781
box33_lam1em2,约束族,44,1,8,16,256,0.6938680410385132,0.1824798285961151,0.6459414958953857,0.13702379167079926,0.5876482725143433,0.5555576682090759,-0.32272693514823914,1.6618136167526245,0,0,0,0.0,0.0,16,8,8,18.454358243140906,0.02118443325161934,10.748275756835938,0.6717672348022461,0.3282327651977539,0.020605664274971684,0.042214186151132184,2.772588722239781
noridge,正则族,44,1,8,16,256,0.682328462600708,0.2015375941991806,0.6457445621490479,0.1209607943892479,0.342458575963974,1.023555040359497,-2.5648579597473145,1.768000841140747,0,0,0,0.0,0.0,16,8,8,18.454358243140906,1.4561783245881088e-06,9.337932586669922,0.5836207866668701,0.4163792133331299,0.0019725469597049873,0.056470227076925505,2.772588722239781
lam1em4,正则族,44,1,8,16,256,0.6823552846908569,0.20141440629959106,0.6456471085548401,0.12180011719465256,0.3550418019294739,0.9910474419593811,-2.401261806488037,1.7664371728897095,0,0,0,0.0,0.0,16,8,8,18.454358243140906,9.181896530208178e-06,9.36542797088623,0.5853392481803894,0.4146607518196106,0.0023267309168277686,0.05616683950562691,2.772588722239781
lam1em2,正则族,44,1,8,16,256,0.693852424621582,0.18253155052661896,0.6459753513336182,0.1369030475616455,0.5872821807861328,0.5559902191162109,-0.326374351978302,1.66196870803833,0,0,0,0.0,0.0,16,8,8,18.454358243140906,0.021184246987104416,10.745869636535645,0.6716168522834778,0.3283831477165222,0.02052745843960276,0.04222388658332891,2.772588722239781
lam1em1,正则族,44,1,8,16,256,0.6865625977516174,0.18401941657066345,0.6426900625228882,0.1391873061656952,0.6717922687530518,0.3527129888534546,0.19450879096984863,1.393692970275879,0,0,0,0.0,0.0,16,8,8,18.454358243140906,0.32545968890190125,12.211227416992188,0.7632017135620117,0.23679828643798828,0.04543911773997476,0.034032333019160185,2.772588722239781
scalar,对照,44,1,8,16,256,0.678227961063385,0.1375276893377304,0.6478610634803772,0.15440797805786133,0.8023189902305603,0.0,0.8023189902305603,0.8023189902305603,0,0,0,0.0,0.0,16,8,8,18.454358243140906,0.018996786326169968,13.826732635498047,0.8641707897186279,0.13582921028137207,0.1475453840046196,0.031724589712606034,2.772588722239781
nobeta,对照,44,1,8,16,256,0.6782293915748596,0.5826514959335327,0.7080332636833191,0.5774500966072083,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,16,8,8,18.454358243140906,0.0003775042132474482,13.826728820800781,0.8641705513000488,0.13582944869995117,0.1475453863977898,0.03172452416914524,2.772588722239781
unbound,基准,44,1,8,32,256,0.6554878950119019,0.17339405417442322,0.5832574963569641,0.1284904032945633,0.03872544318437576,0.7942928671836853,-2.8726978302001953,1.4741326570510864,0,0,0,0.0,0.0,32,8,8,12.327977706935373,1.7778900655684993e-05,16.81072235107422,0.5253350734710693,0.47466492652893066,0.0016285675270648796,0.03781664989731522,2.0794415416798357
box33,约束族,44,1,8,32,256,0.6556984782218933,0.17279058694839478,0.5832235217094421,0.12552981078624725,0.07044264674186707,0.7221055030822754,-2.364809036254883,1.4683609008789062,0,0,0,0.0,0.0,32,8,8,12.327977706935373,1.7777445464162156e-05,17.001033782958984,0.5312823057174683,0.46871769428253174,0.0027219843378073635,0.03770061175433496,2.0794415416798357
box77,约束族,44,1,8,32,256,0.6554978489875793,0.17342333495616913,0.5832409262657166,0.12845173478126526,0.0393640473484993,0.7927480340003967,-2.8618862628936768,1.4740266799926758,0,0,0,0.0,0.0,32,8,8,12.327977706935373,1.7777492757886648e-05,16.814218521118164,0.5254443287849426,0.4745556712150574,0.0016464445753659482,0.037814353254449186,2.0794415416798357
box33_lam1em2,约束族,44,1,8,32,256,0.6448362469673157,0.15427489578723907,0.5732004642486572,0.11158470064401627,0.272083044052124,0.4178652763366699,-0.6364150643348694,1.3775144815444946,0,0,0,0.0,0.0,32,8,8,12.327977706935373,0.001570185529999435,19.252870559692383,0.601652204990387,0.39834779500961304,0.016765287472689277,0.03578192132233019,2.0794415416798357
noridge,正则族,44,1,8,32,256,0.6548286080360413,0.1694040447473526,0.585676372051239,0.13176372647285461,-0.34671837091445923,2.5428054332733154,-13.815510749816895,1.4900026321411133,1,1,1,0.03125,0.03125,31,8,8,12.327977706935373,3.68913788406644e-11,16.339996337890625,0.510624885559082,0.48937511444091797,2.8351510169627378e-08,0.038166329504099636,2.0794415416798357
lam1em4,正则族,44,1,8,32,256,0.654914379119873,0.16984722018241882,0.5854171514511108,0.13146249949932098,-0.08776131272315979,1.2083803415298462,-5.687928676605225,1.488322377204895,1,0,0,0.03125,0.0,32,8,8,12.327977706935373,1.8110364408130408e-07,16.38975715637207,0.5121799111366272,0.4878200888633728,9.617522888352469e-05,0.038126730766829556,2.0794415416798357
lam1em2,正则族,44,1,8,32,256,0.6443689465522766,0.1541723906993866,0.5740974545478821,0.11118513345718384,0.2680317759513855,0.4223007559776306,-0.659263551235199,1.3797931671142578,0,0,0,0.0,0.0,32,8,8,12.327977706935373,0.0015701755182817578,19.194040298461914,0.5998137593269348,0.4001862406730652,0.01634926617519406,0.035829841457382,2.0794415416798357
lam1em1,正则族,44,1,8,32,256,0.6226224899291992,0.138742133975029,0.5760859251022339,0.11196663230657578,0.34950804710388184,0.2716241478919983,-0.12904076278209686,1.2122594118118286,0,0,0,0.0,0.0,32,8,8,12.327977706935373,0.06597007811069489,20.92729949951172,0.6539781093597412,0.3460218906402588,0.03052759769755729,0.033632399930119884,2.0794415416798357
scalar,对照,44,1,8,32,256,0.6207219958305359,0.10543669015169144,0.5879757404327393,0.08904209733009338,0.5001418590545654,0.0,0.5001418590545654,0.5001418590545654,0,0,0,0.0,0.0,32,8,8,12.327977706935373,0.008961760438978672,24.887466430664062,0.777733325958252,0.22226667404174805,0.07008527559671567,0.028241070128179228,2.0794415416798357
